Time,Time2,LAT,LONG,TEMP1C,TEMP1F
16:09:42,09:42.3,44.47222667,-73.19750667,25.75,78.35
16:09:43,09:43.3,44.47222667,-73.19750833,26,78.8
16:09:44,09:44.3,44.47222667,-73.19750833,24.75,76.55
16:09:45,09:45.3,44.47222667,-73.19750833,25,77
16:09:46,09:46.3,44.47222667,-73.19750833,26.5,79.7
16:09:47,09:47.3,44.47222667,-73.19751,26,78.8
16:09:48,09:48.3,44.47222667,-73.19750833,22.25,72.05
16:09:49,09:49.3,44.47222667,-73.19750833,26.25,79.25
16:09:50,09:50.3,44.472225,-73.19750667,25.25,77.45
16:09:51,09:51.3,44.472225,-73.19750667,26.5,79.7
16:09:52,09:52.3,44.472225,-73.197505,26.5,79.7
16:09:53,09:53.3,44.472225,-73.197505,22.75,72.95
16:09:54,09:54.3,44.472225,-73.197505,23.75,74.75
16:09:55,09:55.3,44.472225,-73.197505,23.25,73.85
16:09:56,09:56.3,44.47222333,-73.19750333,25.25,77.45
16:09:57,09:57.3,44.47222333,-73.19750333,24.25,75.65
16:09:58,09:58.3,44.47222333,-73.19750333,26.75,80.15
16:09:59,09:59.3,44.47222333,-73.19750333,26.5,79.7
16:10:00,10:00.3,44.47222333,-73.19750333,26.5,79.7
16:10:01,10:01.3,44.47222333,-73.197505,26,78.8
16:10:02,10:02.3,44.472225,-73.197505,26.5,79.7
16:10:03,10:03.3,44.472225,-73.197505,26.5,79.7
16:10:04,10:04.3,44.472225,-73.19750667,24.25,75.65
16:10:05,10:05.3,44.472225,-73.19750833,26.25,79.25
16:10:06,10:06.3,44.47222667,-73.19751,26.5,79.7
16:10:07,10:07.3,44.47222667,-73.19751167,26.5,79.7
16:10:08,10:08.3,44.47222667,-73.19751167,24,75.2
16:10:09,10:09.3,44.47222667,-73.19751333,26,78.8
16:10:10,10:10.3,44.47222667,-73.197515,26.75,80.15
16:10:11,10:11.3,44.47222667,-73.197515,27,80.6
16:10:12,10:12.3,44.472225,-73.19751667,24,75.2
16:10:13,10:13.3,44.472225,-73.19751667,23.25,73.85
16:10:14,10:14.3,44.472225,-73.19751833,24.75,76.55
16:10:15,10:15.3,44.472225,-73.19752,22.75,72.95
16:10:16,10:16.3,44.472225,-73.19752,22.5,72.5
16:10:17,10:17.3,44.472225,-73.19752,24.75,76.55
16:10:18,10:18.3,44.47222333,-73.19752,23.5,74.3
16:10:19,10:19.3,44.47222333,-73.19752167,23.25,73.85
16:10:20,10:20.3,44.47222333,-73.19752333,26.25,79.25
16:10:21,10:21.3,44.47222333,-73.197525,23.5,74.3
16:10:22,10:22.3,44.47222167,-73.197525,23,73.4
16:10:23,10:23.3,44.47222167,-73.19752667,22.5,72.5
16:10:24,10:24.3,44.47222,-73.19752833,22.75,72.95
16:10:25,10:25.3,44.47222,-73.19752833,23.75,74.75
16:10:26,10:26.3,44.47222,-73.19753,23.5,74.3
16:10:27,10:27.3,44.47222167,-73.19753,22.25,72.05
16:10:28,10:28.3,44.47222167,-73.19753167,23.25,73.85
16:10:29,10:29.3,44.47222333,-73.19753167,23.25,73.85
16:10:30,10:30.3,44.472225,-73.19753333,24,75.2
16:10:31,10:31.3,44.472225,-73.197535,23,73.4
16:10:32,10:32.3,44.472225,-73.197535,23.25,73.85
16:10:33,10:33.3,44.472225,-73.197535,26.5,79.7
16:10:34,10:34.3,44.472225,-73.197535,25.75,78.35
16:10:35,10:35.3,44.472225,-73.197535,26,78.8
16:10:36,10:36.3,44.472225,-73.19753333,26,78.8
16:10:37,10:37.3,44.472225,-73.19753333,26.25,79.25
16:10:38,10:38.3,44.47222667,-73.19753333,25.75,78.35
16:10:39,10:39.3,44.47222833,-73.19753167,26.5,79.7
16:10:40,10:40.3,44.47222833,-73.19753167,26.5,79.7
16:10:41,10:41.3,44.47223,-73.19753,26.25,79.25
16:10:42,10:42.3,44.47223167,-73.19752833,26.5,79.7
16:10:43,10:43.3,44.47223167,-73.19752833,26,78.8
16:10:44,10:44.3,44.47223167,-73.19752667,24,75.2
16:10:45,10:45.3,44.47223167,-73.19752667,23,73.4
16:10:46,10:46.3,44.47223167,-73.197525,24,75.2
16:10:47,10:47.3,44.47223333,-73.19752667,21,69.8
16:10:48,10:48.3,44.47223333,-73.19752667,21.5,70.7
16:10:49,10:49.3,44.472235,-73.19752667,21,69.8
16:10:50,10:50.3,44.47223667,-73.19752667,21.25,70.25
16:10:51,10:51.3,44.47223667,-73.19752667,22.25,72.05
16:10:52,10:52.3,44.47223667,-73.197525,22,71.6
16:10:53,10:53.3,44.47223833,-73.19752333,22.5,72.5
16:10:54,10:54.3,44.47224,-73.19752167,26,78.8
16:10:55,10:55.3,44.47224,-73.19752167,25.25,77.45
16:10:56,10:56.3,44.47224167,-73.19752167,25.75,78.35
16:10:57,10:57.3,44.47224167,-73.19752167,24,75.2
16:10:58,10:58.3,44.47224333,-73.19752333,26,78.8
16:10:59,10:59.3,44.47224333,-73.19752333,26.75,80.15
16:11:00,11:00.3,44.47224333,-73.19752333,26.75,80.15
16:11:01,11:01.3,44.472245,-73.19752167,26.5,79.7
16:11:02,11:02.3,44.47224667,-73.19752167,27,80.6
16:11:03,11:03.3,44.47224833,-73.19752167,27,80.6
16:11:04,11:04.3,44.47225,-73.19752167,23.25,73.85
16:11:05,11:05.3,44.47225667,-73.197495,25,77
16:11:06,11:06.3,44.47226333,-73.19748167,23.5,74.3
16:11:07,11:07.3,44.47226333,-73.19747167,24.5,76.1
16:11:08,11:08.3,44.472265,-73.19746167,24,75.2
16:11:09,11:09.3,44.47226667,-73.19745833,24.75,76.55
16:11:10,11:10.3,44.47226667,-73.19745,24.25,75.65
16:11:11,11:11.3,44.47226167,-73.19744833,24,75.2
16:11:12,11:12.3,44.47226333,-73.19744833,26.75,80.15
16:11:13,11:13.3,44.472265,-73.19744,27,80.6
16:11:14,11:14.3,44.472265,-73.19744,26.75,80.15
16:11:15,11:15.3,44.47226833,-73.19743333,27,80.6
16:11:16,11:16.3,44.47226,-73.19744167,27,80.6
16:11:17,11:17.3,44.47226167,-73.19744,26.25,79.25
16:11:18,11:18.3,44.47226,-73.19744167,26.75,80.15
16:11:19,11:19.3,44.472255,-73.19744333,27,80.6
16:11:20,11:20.3,44.47224167,-73.19745667,27,80.6
16:11:21,11:21.3,44.47224,-73.19745667,27,80.6
16:11:22,11:22.3,44.47223667,-73.19746,26.75,80.15
16:11:23,11:23.3,44.47223333,-73.19746,27,80.6
16:11:24,11:24.3,44.47223333,-73.19745833,27,80.6
16:11:25,11:25.3,44.472235,-73.19745667,26.75,80.15
16:11:26,11:26.3,44.47223667,-73.19745667,26.75,80.15
16:11:27,11:27.3,44.47223833,-73.19745833,15,59
16:11:28,11:28.3,44.47223667,-73.19746,11,51.8
16:11:29,11:29.3,44.47223833,-73.19746333,23,73.4
16:11:30,11:30.3,44.472235,-73.19746333,23.75,74.75
16:11:31,11:31.3,44.47222,-73.19746667,22.5,72.5
16:11:32,11:32.3,44.47217833,-73.19750167,27,80.6
16:11:33,11:33.3,44.47214667,-73.19752667,27.5,81.5
16:11:34,11:34.3,44.47213,-73.19752667,27.5,81.5
16:11:35,11:35.3,44.47211667,-73.19752167,25.75,78.35
16:11:36,11:36.3,44.47210333,-73.1975,27.5,81.5
16:11:37,11:37.3,44.47210333,-73.19748333,27.25,81.05
16:11:38,11:38.3,44.4721,-73.19746833,27.5,81.5
16:11:39,11:39.3,44.47209667,-73.19746,27.75,81.95
16:11:40,11:40.3,44.472085,-73.19745667,27.5,81.5
16:11:41,11:41.3,44.472075,-73.19745333,27.25,81.05
16:11:42,11:42.3,44.47206667,-73.19745667,25.75,78.35
16:11:43,11:43.3,44.47205833,-73.19746167,26.5,79.7
16:11:44,11:44.3,44.47204833,-73.19746833,26.25,79.25
16:11:45,11:45.3,44.47204167,-73.197475,26.25,79.25
16:11:46,11:46.3,44.472035,-73.19748167,26,78.8
16:11:47,11:47.3,44.47202833,-73.19748833,17.75,63.95
16:11:48,11:48.3,44.47201667,-73.19749667,27,80.6
16:11:49,11:49.3,44.47201,-73.19751,25.25,77.45
16:11:50,11:50.3,44.472,-73.19751333,20.5,68.9
16:11:51,11:51.3,44.47199167,-73.19752,9.75,49.55
16:11:52,11:52.3,44.47198333,-73.19753,19.25,66.65
16:11:53,11:53.3,44.47197667,-73.197545,23.5,74.3
16:11:54,11:54.3,44.47196667,-73.19755833,27.25,81.05
16:11:55,11:55.3,44.471955,-73.19757,15.75,60.35
16:11:56,11:56.3,44.471945,-73.19758167,21.25,70.25
16:11:57,11:57.3,44.47193333,-73.19759167,27.75,81.95
16:11:58,11:58.3,44.47192333,-73.19760667,27.5,81.5
16:11:59,11:59.3,44.47192,-73.19761667,27.5,81.5
16:12:00,12:00.3,44.47191,-73.19763,27,80.6
16:12:01,12:01.3,44.471895,-73.19763833,26.5,79.7
16:12:02,12:02.3,44.47188333,-73.19764667,28,82.4
16:12:03,12:03.3,44.47187333,-73.19765333,26.25,79.25
16:12:04,12:04.3,44.47186333,-73.19766167,27.25,81.05
16:12:05,12:05.3,44.471855,-73.19766833,28,82.4
16:12:06,12:06.3,44.47184333,-73.197675,27,80.6
16:12:07,12:07.3,44.471835,-73.19768333,27.25,81.05
16:12:08,12:08.3,44.47182667,-73.19769,28,82.4
16:12:09,12:09.3,44.47182167,-73.197695,27.25,81.05
16:12:10,12:10.3,44.47181667,-73.19770167,27.25,81.05
16:12:11,12:11.3,44.47180833,-73.19770667,26.75,80.15
16:12:12,12:12.3,44.4718,-73.19771167,26,78.8
16:12:13,12:13.3,44.47179,-73.197715,24.25,75.65
16:12:14,12:14.3,44.47178,-73.197715,26.75,80.15
16:12:15,12:15.3,44.47176833,-73.19771333,24.75,76.55
16:12:16,12:16.3,44.47175833,-73.19771833,25.25,77.45
16:12:17,12:17.3,44.47174667,-73.19772,27,80.6
16:12:18,12:18.3,44.47173167,-73.19772333,23,73.4
16:12:19,12:19.3,44.47172,-73.19772833,23.5,74.3
16:12:20,12:20.3,44.471705,-73.19773333,23.75,74.75
16:12:21,12:21.3,44.47169,-73.19773667,21.5,70.7
16:12:22,12:22.3,44.471675,-73.19774,25,77
16:12:23,12:23.3,44.47166167,-73.19774167,24.25,75.65
16:12:24,12:24.3,44.47165,-73.19774333,25.75,78.35
16:12:25,12:25.3,44.47163833,-73.197745,26.5,79.7
16:12:26,12:26.3,44.47162167,-73.19774333,26.25,79.25
16:12:27,12:27.3,44.47161,-73.19774,26.75,80.15
16:12:28,12:28.3,44.47159833,-73.19773833,25,77
16:12:29,12:29.3,44.47158667,-73.19773167,25,77
16:12:30,12:30.3,44.47157667,-73.19773333,25,77
16:12:31,12:31.3,44.47156167,-73.19773167,21.5,70.7
16:12:32,12:32.3,44.47154667,-73.19773167,24.25,75.65
16:12:33,12:33.3,44.471535,-73.19772667,25.75,78.35
16:12:34,12:34.3,44.47152667,-73.19772167,25.25,77.45
16:12:35,12:35.3,44.47151333,-73.19771833,25.75,78.35
16:12:36,12:36.3,44.47150333,-73.19771667,25.75,78.35
16:12:37,12:37.3,44.47149,-73.19771,26,78.8
16:12:38,12:38.3,44.47147,-73.1977,25.5,77.9
16:12:39,12:39.3,44.47145833,-73.19769667,25.5,77.9
16:12:40,12:40.3,44.47144667,-73.19769333,26.5,79.7
16:12:41,12:41.3,44.47143667,-73.19769,24.5,76.1
16:12:42,12:42.3,44.47142,-73.197685,25.5,77.9
16:12:43,12:43.3,44.47140667,-73.19768,27,80.6
16:12:44,12:44.3,44.47139333,-73.19767667,26.75,80.15
16:12:45,12:45.3,44.47138167,-73.19767667,26.25,79.25
16:12:46,12:46.3,44.47137,-73.19767167,27,80.6
16:12:47,12:47.3,44.47136,-73.19767167,26.25,79.25
16:12:48,12:48.3,44.47134667,-73.19767,27,80.6
16:12:49,12:49.3,44.47133667,-73.19767167,26.25,79.25
16:12:50,12:50.3,44.47132833,-73.197675,27,80.6
16:12:51,12:51.3,44.47131333,-73.19768333,27,80.6
16:12:52,12:52.3,44.47130333,-73.19768333,25,77
16:12:53,12:53.3,44.47129167,-73.19768333,23.25,73.85
16:12:54,12:54.3,44.47128167,-73.19768833,27.25,81.05
16:12:55,12:55.3,44.47127167,-73.19769333,27.25,81.05
16:12:56,12:56.3,44.47126,-73.19769833,27.25,81.05
16:12:57,12:57.3,44.47125167,-73.19770667,26.75,80.15
16:12:58,12:58.3,44.47124167,-73.19771167,26.25,79.25
16:12:59,12:59.3,44.47123167,-73.19772167,27.25,81.05
16:13:00,13:00.3,44.47121833,-73.197735,26.75,80.15
16:13:01,13:01.3,44.47120167,-73.197745,27.25,81.05
16:13:02,13:02.3,44.47118667,-73.19775333,27,80.6
16:13:03,13:03.3,44.47117333,-73.19776333,26.25,79.25
16:13:04,13:04.3,44.47116167,-73.19777333,27.5,81.5
16:13:05,13:05.3,44.47115167,-73.19778,27.5,81.5
16:13:06,13:06.3,44.471145,-73.19778833,26.5,79.7
16:13:07,13:07.3,44.47113333,-73.197795,26.75,80.15
16:13:08,13:08.3,44.47112333,-73.19780167,25.25,77.45
16:13:09,13:09.3,44.47111167,-73.19780833,25.25,77.45
16:13:10,13:10.3,44.47110167,-73.19781667,25.75,78.35
16:13:11,13:11.3,44.47109,-73.19782333,26.5,79.7
16:13:12,13:12.3,44.47108,-73.19783,26.25,79.25
16:13:13,13:13.3,44.47107,-73.197835,25.75,78.35
16:13:14,13:14.3,44.47106,-73.19784167,27,80.6
16:13:15,13:15.3,44.47105,-73.19784333,27.25,81.05
16:13:16,13:16.3,44.47103833,-73.197845,25.25,77.45
16:13:17,13:17.3,44.47102667,-73.197845,27.25,81.05
16:13:18,13:18.3,44.47101833,-73.19784667,27.5,81.5
16:13:19,13:19.3,44.47100833,-73.19785,27.75,81.95
16:13:20,13:20.3,44.47099833,-73.19785333,27.75,81.95
16:13:21,13:21.3,44.47098833,-73.197855,27.75,81.95
16:13:22,13:22.3,44.47097833,-73.197855,27.5,81.5
16:13:23,13:23.3,44.47096833,-73.197855,27.75,81.95
16:13:24,13:24.3,44.47096,-73.197855,27.5,81.5
16:13:25,13:25.3,44.47095167,-73.19785833,27.25,81.05
16:13:26,13:26.3,44.47094,-73.19785333,27.5,81.5
16:13:27,13:27.3,44.47092833,-73.19785167,27.5,81.5
16:13:28,13:28.3,44.47091833,-73.19784833,27.25,81.05
16:13:29,13:29.3,44.47091,-73.19785,27.5,81.5
16:13:30,13:30.3,44.4709,-73.19785,27.5,81.5
16:13:31,13:31.3,44.47089,-73.19785167,27.75,81.95
16:13:32,13:32.3,44.47088,-73.19785167,27.75,81.95
16:13:33,13:33.3,44.470865,-73.19785333,27.5,81.5
16:13:34,13:34.3,44.47085167,-73.197855,27.5,81.5
16:13:35,13:35.3,44.47084,-73.19785333,27.75,81.95
16:13:36,13:36.3,44.47082833,-73.19785,27.75,81.95
16:13:37,13:37.3,44.470815,-73.19784667,27.25,81.05
16:13:38,13:38.3,44.47080167,-73.19784,27.5,81.5
16:13:39,13:39.3,44.47079,-73.19783833,27.75,81.95
16:13:40,13:40.3,44.47077667,-73.197835,27.75,81.95
16:13:41,13:41.3,44.470765,-73.19783833,28,82.4
16:13:42,13:42.3,44.470755,-73.19783833,28.25,82.85
16:13:43,13:43.3,44.47074667,-73.19783833,28.5,83.3
16:13:44,13:44.3,44.47073667,-73.19783833,28.75,83.75
16:13:45,13:45.3,44.47072667,-73.19784,28.5,83.3
16:13:46,13:46.3,44.470715,-73.19784,29,84.2
16:13:47,13:47.3,44.47070667,-73.197845,28.75,83.75
16:13:48,13:48.3,44.4707,-73.19785,28.5,83.3
16:13:49,13:49.3,44.47068833,-73.19785333,28.5,83.3
16:13:50,13:50.3,44.47067667,-73.19785667,28.75,83.75
16:13:51,13:51.3,44.470665,-73.19785667,28.5,83.3
16:13:52,13:52.3,44.470655,-73.19786,28.75,83.75
16:13:53,13:53.3,44.470645,-73.197865,28.25,82.85
16:13:54,13:54.3,44.47063667,-73.19786833,28,82.4
16:13:55,13:55.3,44.47062167,-73.19787667,28.25,82.85
16:13:56,13:56.3,44.47061,-73.197885,28.25,82.85
16:13:57,13:57.3,44.47059667,-73.19789,28.25,82.85
16:13:58,13:58.3,44.470585,-73.19789167,28,82.4
16:13:59,13:59.3,44.47057333,-73.19789333,27.75,81.95
16:14:00,14:00.3,44.47056167,-73.197895,28,82.4
16:14:01,14:01.3,44.47055167,-73.1979,27.5,81.5
16:14:02,14:02.3,44.47054,-73.1979,27.5,81.5
16:14:03,14:03.3,44.470535,-73.197895,27.5,81.5
16:14:04,14:04.3,44.47053,-73.197885,27.5,81.5
16:14:05,14:05.3,44.47053,-73.19787333,27.75,81.95
16:14:06,14:06.3,44.47053,-73.19786167,27.5,81.5
16:14:07,14:07.3,44.47053,-73.19784667,27.5,81.5
16:14:08,14:08.3,44.47052833,-73.19783167,27.5,81.5
16:14:09,14:09.3,44.47053,-73.19781833,27.75,81.95
16:14:10,14:10.3,44.47053333,-73.19780333,27.25,81.05
16:14:11,14:11.3,44.47053333,-73.19778667,27.75,81.95
16:14:12,14:12.3,44.47053667,-73.19777167,28,82.4
16:14:13,14:13.3,44.47053333,-73.19774833,28,82.4
16:14:14,14:14.3,44.470535,-73.197725,27.5,81.5
16:14:15,14:15.3,44.47053,-73.197705,28,82.4
16:14:16,14:16.3,44.47052833,-73.19768833,27.75,81.95
16:14:17,14:17.3,44.47052833,-73.19767167,27.75,81.95
16:14:18,14:18.3,44.47053167,-73.19765333,28,82.4
16:14:19,14:19.3,44.47053333,-73.19763667,28,82.4
16:14:20,14:20.3,44.47053833,-73.19762,27.75,81.95
16:14:21,14:21.3,44.47054167,-73.19760333,28,82.4
16:14:22,14:22.3,44.47054333,-73.19758667,27.25,81.05
16:14:23,14:23.3,44.47054333,-73.19757,28.25,82.85
16:14:24,14:24.3,44.470545,-73.197555,28.25,82.85
16:14:25,14:25.3,44.470545,-73.19754,28.25,82.85
16:14:26,14:26.3,44.47054333,-73.19752,28.25,82.85
16:14:27,14:27.3,44.47053833,-73.19750667,28,82.4
16:14:28,14:28.3,44.47053833,-73.19749167,28.25,82.85
16:14:29,14:29.3,44.47053833,-73.19748,28.25,82.85
16:14:30,14:30.3,44.47054167,-73.19746333,28.25,82.85
16:14:31,14:31.3,44.470545,-73.19745,28.25,82.85
16:14:32,14:32.3,44.47054833,-73.197435,28.25,82.85
16:14:33,14:33.3,44.47055333,-73.19742,28.25,82.85
16:14:34,14:34.3,44.470555,-73.19740667,28.25,82.85
16:14:35,14:35.3,44.470555,-73.19739333,28.25,82.85
16:14:36,14:36.3,44.47055667,-73.19737833,28,82.4
16:14:37,14:37.3,44.47055833,-73.19736667,28.25,82.85
16:14:38,14:38.3,44.470565,-73.19735333,28,82.4
16:14:39,14:39.3,44.47057,-73.19734,27.5,81.5
16:14:40,14:40.3,44.47057667,-73.19732833,28,82.4
16:14:41,14:41.3,44.47058333,-73.19731667,28.25,82.85
16:14:42,14:42.3,44.47058833,-73.19730333,28.25,82.85
16:14:43,14:43.3,44.470595,-73.19729167,28,82.4
16:14:44,14:44.3,44.47060167,-73.19728,28.25,82.85
16:14:45,14:45.3,44.47061167,-73.19727167,27.75,81.95
16:14:46,14:46.3,44.47061833,-73.19726167,28,82.4
16:14:47,14:47.3,44.47062667,-73.19725,27.75,81.95
16:14:48,14:48.3,44.470635,-73.19723833,28,82.4
16:14:49,14:49.3,44.47064,-73.197225,27.5,81.5
16:14:50,14:50.3,44.470645,-73.19721167,28.25,82.85
16:14:51,14:51.3,44.47065167,-73.19719667,28,82.4
16:14:52,14:52.3,44.47066167,-73.19718333,28,82.4
16:14:53,14:53.3,44.47067,-73.19717167,27.25,81.05
16:14:54,14:54.3,44.47067667,-73.19716,28,82.4
16:14:55,14:55.3,44.47068333,-73.19715167,27.5,81.5
16:14:56,14:56.3,44.47069167,-73.197145,27.5,81.5
16:14:57,14:57.3,44.470695,-73.19713,27.5,81.5
16:14:58,14:58.3,44.4707,-73.197115,27.5,81.5
16:14:59,14:59.3,44.470705,-73.1971,28,82.4
16:15:00,15:00.3,44.47071,-73.19708667,27.5,81.5
16:15:01,15:01.3,44.470715,-73.19707333,27.75,81.95
16:15:02,15:02.3,44.47071833,-73.19706167,27.5,81.5
16:15:03,15:03.3,44.470725,-73.197045,27,80.6
16:15:04,15:04.3,44.47073333,-73.19703167,27.5,81.5
16:15:05,15:05.3,44.47074167,-73.197015,26.75,80.15
16:15:06,15:06.3,44.47074667,-73.19700167,26.75,80.15
16:15:07,15:07.3,44.47075,-73.19698667,27.25,81.05
16:15:08,15:08.3,44.47075333,-73.19697167,27.25,81.05
16:15:09,15:09.3,44.47075667,-73.196955,27.75,81.95
16:15:10,15:10.3,44.47075833,-73.19694333,27.5,81.5
16:15:11,15:11.3,44.47076167,-73.19693,27.5,81.5
16:15:12,15:12.3,44.470765,-73.196915,27.5,81.5
16:15:13,15:13.3,44.47076667,-73.1969,27.5,81.5
16:15:14,15:14.3,44.47076333,-73.19688833,27.25,81.05
16:15:15,15:15.3,44.47076167,-73.19687,28,82.4
16:15:16,15:16.3,44.47076333,-73.19685333,27.5,81.5
16:15:17,15:17.3,44.47076167,-73.19683667,27.25,81.05
16:15:18,15:18.3,44.47076167,-73.19682,27.5,81.5
16:15:19,15:19.3,44.47076333,-73.19680833,27.75,81.95
16:15:20,15:20.3,44.47076333,-73.19679667,27.25,81.05
16:15:21,15:21.3,44.470765,-73.19678667,27,80.6
16:15:22,15:22.3,44.47076667,-73.19677,27.25,81.05
16:15:23,15:23.3,44.47077,-73.19675667,27.5,81.5
16:15:24,15:24.3,44.47077167,-73.19674,27,80.6
16:15:25,15:25.3,44.47077333,-73.19672333,27.75,81.95
16:15:26,15:26.3,44.47077167,-73.196705,27.75,81.95
16:15:27,15:27.3,44.470775,-73.19669,27.75,81.95
16:15:28,15:28.3,44.47077833,-73.19666667,27.25,81.05
16:15:29,15:29.3,44.47078167,-73.19664667,27.25,81.05
16:15:30,15:30.3,44.470785,-73.19663333,25.5,77.9
16:15:31,15:31.3,44.47078833,-73.19661167,27.75,81.95
16:15:32,15:32.3,44.47079333,-73.196595,24.25,75.65
16:15:33,15:33.3,44.47079333,-73.19657833,27.5,81.5
16:15:34,15:34.3,44.47079667,-73.19656,27.5,81.5
16:15:35,15:35.3,44.47079333,-73.19654167,27.75,81.95
16:15:36,15:36.3,44.470795,-73.196525,27.75,81.95
16:15:37,15:37.3,44.47079333,-73.19650833,28,82.4
16:15:38,15:38.3,44.47079333,-73.19649,28,82.4
16:15:39,15:39.3,44.47079333,-73.19647333,26.5,79.7
