00:33:24,00:33:24.478366,18.25,64.85,16.1037109375,60.9866796875,100,1021.8355586182093,-118.82868514024838
00:34:22,00:34:22.013562,16.5,61.7,16.1654296875,61.0977734375,100,1021.8556742995565,-118.78644663038615
00:35:22,00:35:22.027209,16.25,61.25,16.2373046875,61.227148437500006,100,1021.8620765005832,-118.69853483917618
00:36:22,00:36:22.027199,16.25,61.25,16.2884765625,61.3192578125,100,1021.8324328406654,-118.68300812764596
00:37:22,00:37:22.027193,16.75,62.150000000000006,16.3603515625,61.4486328125,100,1021.8510561353683,-118.65540922452858
00:38:22,00:38:22.027195,15.75,60.35,16.406640625,61.531953125,100,1021.8420249886475,-118.65496628712661
00:39:22,00:39:22.027145,15.5,59.900000000000006,16.442578125,61.596640625000006,100,1021.8632276633914,-119.13308211409594
00:40:22,00:40:22.027124,15.25,59.45,16.4630859375,61.6335546875,100,1021.8527384353239,-118.5391615914823
00:41:22,00:41:22.027120,16.0,60.8,16.514453125,61.726015625,100,1021.8925954561706,-119.13079729859716
00:42:22,00:42:22.027067,15.75,60.35,16.5453125,61.78156250000001,100,1021.9267545226913,-119.54978875329951
00:43:22,00:43:22.027147,17.0,62.6,16.59140625,61.86453125,100,1021.9261251832321,-119.3872655372271
00:44:22,00:44:22.027144,17.75,63.95,16.658203125,61.984765625,100,1021.9485363726293,-119.40739582409975
00:45:22,00:45:22.027164,17.5,63.5,16.7146484375,62.0863671875,100,1021.9548055944668,-119.63181046883537
00:46:22,00:46:22.027177,18.0,64.4,16.801953125,62.243515625,100,1021.9533581840991,-119.45159673769648
00:47:22,00:47:22.013753,18.0,64.4,16.87890625,62.38203125,100,1021.928053977746,-119.25300795907334
00:48:22,00:48:22.027345,18.25,64.85,16.9712890625,62.548320312499996,100,1021.9378492279019,-119.23852526330596
00:49:22,00:49:22.027285,18.0,64.4,17.05859375,62.70546875,100,1021.9300557888153,-119.11017041395357
00:50:22,00:50:22.027211,18.25,64.85,17.1408203125,62.853476562500006,100,1021.8922315950708,-119.18613522046087
00:51:22,00:51:22.027206,18.25,64.85,17.2228515625,63.0011328125,100,1021.8827254335156,-119.11820342177022
00:52:21,00:52:21.980070,18.25,64.85,17.305078125,63.149140625,100,1021.8962655345766,-118.85737000505097
00:53:22,00:53:22.027251,18.5,65.30000000000001,17.376953125,63.278515625,100,1021.8542227114882,-118.8844516884313
00:54:22,00:54:22.027208,18.5,65.30000000000001,17.448828125,63.40789062499999,100,1021.8487083428959,-118.57058323980466
