Time,Time2,LAT,LONG,TEMP1C,TEMP1F
14:57:34,57:34.2,44.480855,-73.20686333,28,82.4
14:57:35,57:35.2,44.480855,-73.20686333,28,82.4
14:57:36,57:36.2,44.480855,-73.206865,28,82.4
14:57:37,57:37.2,44.480855,-73.20686667,28,82.4
14:57:38,57:38.2,44.480855,-73.20686667,28,82.4
14:57:39,57:39.2,44.480855,-73.206865,27.75,81.95
14:57:40,57:40.2,44.480855,-73.206865,27.75,81.95
14:57:41,57:41.2,44.48085333,-73.206865,27.75,81.95
14:57:42,57:42.2,44.48085333,-73.206865,28,82.4
14:57:43,57:43.2,44.48085333,-73.206865,28,82.4
14:57:44,57:44.2,44.480855,-73.20686667,28,82.4
14:57:45,57:45.2,44.48085667,-73.20686667,28,82.4
14:57:46,57:46.2,44.48085667,-73.20686833,28,82.4
14:57:47,57:47.2,44.48085833,-73.20687,28,82.4
14:57:48,57:48.2,44.48085833,-73.20687,28,82.4
14:57:49,57:49.2,44.48085833,-73.20687,28,82.4
14:57:50,57:50.2,44.48085833,-73.20687,28,82.4
14:57:51,57:51.2,44.48085833,-73.20687167,27.75,81.95
14:57:52,57:52.2,44.48085833,-73.20687167,28,82.4
14:57:53,57:53.2,44.48085833,-73.20687167,28,82.4
14:57:54,57:54.2,44.48085833,-73.20687333,28,82.4
14:57:55,57:55.2,44.48085833,-73.20687333,28,82.4
14:57:56,57:56.2,44.48086,-73.20687333,28,82.4
14:57:57,57:57.2,44.48086,-73.20687333,28,82.4
14:57:58,57:58.2,44.48086,-73.20687333,28,82.4
14:57:59,57:59.2,44.48086167,-73.20687333,28,82.4
14:58:00,58:00.2,44.48086167,-73.20687333,28,82.4
14:58:01,58:01.2,44.48086167,-73.20687167,28.25,82.85
14:58:02,58:02.2,44.48086167,-73.20687167,28.25,82.85
14:58:03,58:03.2,44.48086167,-73.20687167,28.25,82.85
14:58:04,58:04.2,44.48086167,-73.20687333,28.25,82.85
14:58:05,58:05.2,44.48086167,-73.20687333,28.25,82.85
14:58:06,58:06.2,44.480855,-73.206885,28.25,82.85
14:58:07,58:07.2,44.480855,-73.206885,28,82.4
14:58:08,58:08.2,44.48085333,-73.206885,28,82.4
14:58:09,58:09.2,44.48085167,-73.206885,28,82.4
14:58:10,58:10.2,44.48085,-73.20688667,28.25,82.85
14:58:11,58:11.2,44.48084833,-73.20688667,28.25,82.85
14:58:12,58:12.2,44.48084667,-73.20688667,28.25,82.85
