Time,Time2,LAT,LONG,TEMP1C,TEMP1F
16:44:43,44:43.3,44.48066667,-73.20436667,28.5,83.3
16:44:44,44:44.3,44.48067,-73.204355,28.75,83.75
16:44:45,44:45.3,44.48067833,-73.204345,28.5,83.3
16:44:46,44:46.3,44.48069,-73.20433667,28.75,83.75
16:44:47,44:47.3,44.48069667,-73.204325,28.75,83.75
16:44:48,44:48.3,44.480695,-73.204305,28.75,83.75
16:44:49,44:49.3,44.48069667,-73.20429333,28.75,83.75
16:44:50,44:50.3,44.480695,-73.20428167,28.75,83.75
16:44:51,44:51.3,44.48069667,-73.20427,28.75,83.75
16:44:52,44:52.3,44.48070333,-73.20426,28.75,83.75
16:44:53,44:53.3,44.48070667,-73.20424833,28.25,82.85
16:44:54,44:54.3,44.48071,-73.20423667,28.75,83.75
16:44:55,44:55.3,44.48070833,-73.20421333,28.75,83.75
16:44:56,44:56.3,44.48071333,-73.2042,28.75,83.75
16:44:57,44:57.3,44.480715,-73.204185,28.75,83.75
16:44:58,44:58.3,44.48072167,-73.20416333,28.75,83.75
16:44:59,44:59.3,44.48072333,-73.20414167,28.75,83.75
16:45:00,45:00.3,44.48072667,-73.204125,28.75,83.75
16:45:01,45:01.3,44.48072833,-73.20411,28.75,83.75
16:45:02,45:02.3,44.48073,-73.20409333,28.75,83.75
16:45:03,45:03.3,44.48072333,-73.20406833,28.5,83.3
16:45:04,45:04.3,44.48072333,-73.20405,28.5,83.3
16:45:05,45:05.3,44.48072167,-73.20403,28.5,83.3
16:45:06,45:06.3,44.48072167,-73.20401,28.25,82.85
16:45:07,45:07.3,44.48072333,-73.20398833,28.75,83.75
16:45:08,45:08.3,44.48067833,-73.203935,28.75,83.75
16:45:09,45:09.3,44.48066,-73.20390333,28.75,83.75
16:45:10,45:10.3,44.48065333,-73.20388333,28.75,83.75
16:45:11,45:11.3,44.48064667,-73.203865,28.75,83.75
16:45:12,45:12.3,44.48064333,-73.20384833,28.75,83.75
16:45:13,45:13.3,44.480645,-73.203815,28.75,83.75
16:45:14,45:14.3,44.480645,-73.20379,27.25,81.05
16:45:15,45:15.3,44.48064667,-73.20377,28.75,83.75
16:45:16,45:16.3,44.48064833,-73.20375333,28.75,83.75
16:45:17,45:17.3,44.48065333,-73.20373167,28.75,83.75
16:45:18,45:18.3,44.48066,-73.20371333,28.75,83.75
16:45:19,45:19.3,44.48066667,-73.203695,28.75,83.75
16:45:20,45:20.3,44.48066833,-73.20367667,28.75,83.75
16:45:21,45:21.3,44.48066833,-73.203655,28.75,83.75
16:45:22,45:22.3,44.48066833,-73.20363833,27.5,81.5
16:45:23,45:23.3,44.48066833,-73.20362333,28.75,83.75
16:45:24,45:24.3,44.48067167,-73.20360667,28.75,83.75
16:45:25,45:25.3,44.48067333,-73.20359167,28.75,83.75
16:45:26,45:26.3,44.48067667,-73.20357,28.75,83.75
16:45:27,45:27.3,44.48067667,-73.20355,28.75,83.75
16:45:28,45:28.3,44.48067667,-73.20353333,28.75,83.75
16:45:29,45:29.3,44.480675,-73.20351333,28.75,83.75
16:45:30,45:30.3,44.48067333,-73.2035,28.75,83.75
16:45:31,45:31.3,44.48067,-73.203485,28.75,83.75
16:45:32,45:32.3,44.48067,-73.20347167,28.75,83.75
16:45:33,45:33.3,44.48067167,-73.20345333,28.75,83.75
16:45:34,45:34.3,44.48067333,-73.20343667,28.75,83.75
16:45:35,45:35.3,44.48067333,-73.20342167,28.5,83.3
16:45:36,45:36.3,44.480675,-73.20340833,28.5,83.3
16:45:37,45:37.3,44.480675,-73.20339667,28.25,82.85
16:45:38,45:38.3,44.48067833,-73.20338667,28.5,83.3
16:45:39,45:39.3,44.48068,-73.20337333,28.5,83.3
16:45:40,45:40.3,44.48068333,-73.20336,28.5,83.3
16:45:41,45:41.3,44.48068833,-73.20334833,28.75,83.75
16:45:42,45:42.3,44.48069333,-73.20333667,28.75,83.75
16:45:43,45:43.3,44.48069667,-73.203325,28.75,83.75
16:45:44,45:44.3,44.4807,-73.20331333,28.75,83.75
16:45:45,45:45.3,44.48070333,-73.203305,27.75,81.95
16:45:46,45:46.3,44.48070667,-73.20329833,28.5,83.3
16:45:47,45:47.3,44.48071,-73.20328833,28.5,83.3
16:45:48,45:48.3,44.48071,-73.20327667,28.5,83.3
16:45:49,45:49.3,44.480715,-73.20326667,28.5,83.3
16:45:50,45:50.3,44.48071667,-73.203255,28.75,83.75
16:45:51,45:51.3,44.48072333,-73.20324667,28.75,83.75
16:45:52,45:52.3,44.48072833,-73.20324,28.75,83.75
16:45:53,45:53.3,44.48071167,-73.20321333,28.5,83.3
16:45:54,45:54.3,44.48071167,-73.2032,28.5,83.3
16:45:55,45:55.3,44.48070167,-73.20317667,28.5,83.3
16:45:56,45:56.3,44.480695,-73.20314833,28.5,83.3
16:45:57,45:57.3,44.48067167,-73.20311167,28.5,83.3
16:45:58,45:58.3,44.48066333,-73.203085,28.75,83.75
16:45:59,45:59.3,44.48066,-73.20306167,28.75,83.75
16:46:00,46:00.3,44.48066,-73.20304167,28.75,83.75
16:46:01,46:01.3,44.48066167,-73.20302167,28.75,83.75
16:46:02,46:02.3,44.48066167,-73.203,28.75,83.75
16:46:03,46:03.3,44.48066333,-73.20298,28.5,83.3
16:46:04,46:04.3,44.48066333,-73.20296167,28.75,83.75
16:46:05,46:05.3,44.48066167,-73.20294167,28.75,83.75
16:46:06,46:06.3,44.48066167,-73.20292167,26.5,79.7
16:46:07,46:07.3,44.48066167,-73.20289833,28.75,83.75
16:46:08,46:08.3,44.48066167,-73.20288,28.75,83.75
16:46:09,46:09.3,44.48066333,-73.202865,29,84.2
16:46:10,46:10.3,44.48066167,-73.20285,29,84.2
16:46:11,46:11.3,44.48066,-73.202835,28.75,83.75
16:46:12,46:12.3,44.48066,-73.20281667,28.75,83.75
16:46:13,46:13.3,44.48066167,-73.20280167,28.75,83.75
16:46:14,46:14.3,44.48066333,-73.20278667,28.5,83.3
16:46:15,46:15.3,44.48066667,-73.20277,28.5,83.3
16:46:16,46:16.3,44.48066667,-73.20275333,28.75,83.75
16:46:17,46:17.3,44.480665,-73.20274333,28.75,83.75
16:46:18,46:18.3,44.48066,-73.20272833,28.75,83.75
16:46:19,46:19.3,44.48065167,-73.202715,28.75,83.75
16:46:20,46:20.3,44.48064833,-73.2027,28.75,83.75
16:46:21,46:21.3,44.48064833,-73.20269,28.75,83.75
16:46:22,46:22.3,44.48064833,-73.20268,28.75,83.75
16:46:23,46:23.3,44.48065,-73.20267,28.75,83.75
16:46:24,46:24.3,44.48065333,-73.20266167,28.75,83.75
16:46:25,46:25.3,44.48066333,-73.20264667,28.75,83.75
16:46:26,46:26.3,44.480665,-73.20263167,29,84.2
16:46:27,46:27.3,44.48067,-73.20261833,29,84.2
16:46:28,46:28.3,44.48067167,-73.202605,29,84.2
16:46:29,46:29.3,44.480675,-73.20259333,28.5,83.3
16:46:30,46:30.3,44.48067833,-73.20257833,29,84.2
16:46:31,46:31.3,44.480675,-73.20256,29,84.2
16:46:32,46:32.3,44.48067333,-73.20254833,29,84.2
16:46:33,46:33.3,44.48067167,-73.20253667,29,84.2
16:46:34,46:34.3,44.48067167,-73.202525,28.75,83.75
16:46:35,46:35.3,44.48067167,-73.20251333,29,84.2
16:46:36,46:36.3,44.48067333,-73.2025,29,84.2
16:46:37,46:37.3,44.48067333,-73.20248333,28,82.4
16:46:38,46:38.3,44.48067667,-73.20247,28.75,83.75
16:46:39,46:39.3,44.48067833,-73.20245,28.75,83.75
16:46:40,46:40.3,44.48067667,-73.20243333,28.75,83.75
16:46:41,46:41.3,44.48068167,-73.20241667,28.75,83.75
16:46:42,46:42.3,44.48068667,-73.202405,28.75,83.75
16:46:43,46:43.3,44.480695,-73.202395,28.75,83.75
16:46:44,46:44.3,44.4807,-73.20238167,28.75,83.75
16:46:45,46:45.3,44.48071,-73.20236833,28.75,83.75
16:46:46,46:46.3,44.48072,-73.20235833,28.75,83.75
16:46:47,46:47.3,44.480725,-73.20234167,28.75,83.75
16:46:48,46:48.3,44.48072833,-73.20232667,28.75,83.75
16:46:49,46:49.3,44.48073333,-73.20231167,29,84.2
16:46:50,46:50.3,44.48073833,-73.20229167,29,84.2
16:46:51,46:51.3,44.48074,-73.20227167,29,84.2
16:46:52,46:52.3,44.48074167,-73.20225,29,84.2
16:46:53,46:53.3,44.480745,-73.20223333,29,84.2
16:46:54,46:54.3,44.48075167,-73.20222167,29,84.2
16:46:55,46:55.3,44.48076,-73.202205,29,84.2
16:46:56,46:56.3,44.480765,-73.20219,29.25,84.65
16:46:57,46:57.3,44.48077167,-73.20217,29.25,84.65
16:46:58,46:58.3,44.48077667,-73.202155,29,84.2
16:46:59,46:59.3,44.48077833,-73.202135,29,84.2
16:47:00,47:00.3,44.480785,-73.20211667,29,84.2
16:47:01,47:01.3,44.48077167,-73.20208167,29.25,84.65
16:47:02,47:02.3,44.48077167,-73.20206167,29,84.2
16:47:03,47:03.3,44.48075833,-73.20202833,29,84.2
16:47:04,47:04.3,44.48075833,-73.20201833,29.25,84.65
16:47:05,47:05.3,44.48074,-73.20198,29,84.2
16:47:06,47:06.3,44.48072667,-73.20195,28.25,82.85
16:47:07,47:07.3,44.48069333,-73.20189333,28.75,83.75
16:47:08,47:08.3,44.48066667,-73.20185167,29.25,84.65
16:47:09,47:09.3,44.480645,-73.20181,29,84.2
16:47:10,47:10.3,44.48060333,-73.20175,29,84.2
16:47:11,47:11.3,44.48059167,-73.20172167,29,84.2
16:47:12,47:12.3,44.48057833,-73.20169833,29,84.2
16:47:13,47:13.3,44.48057667,-73.20168,29,84.2
16:47:14,47:14.3,44.48058167,-73.20166833,29,84.2
16:47:15,47:15.3,44.480585,-73.20166167,29.25,84.65
16:47:16,47:16.3,44.48058333,-73.20164,29.25,84.65
16:47:17,47:17.3,44.48058,-73.20162,29,84.2
16:47:18,47:18.3,44.48057667,-73.20159667,28.75,83.75
16:47:19,47:19.3,44.48057667,-73.20158167,28.5,83.3
16:47:20,47:20.3,44.480575,-73.20156333,27.75,81.95
16:47:21,47:21.3,44.480575,-73.201545,27.5,81.5
16:47:22,47:22.3,44.480575,-73.20152333,28.75,83.75
16:47:23,47:23.3,44.48058167,-73.20151,28.75,83.75
16:47:24,47:24.3,44.48058833,-73.201495,28.75,83.75
16:47:25,47:25.3,44.48059167,-73.20148167,29,84.2
16:47:26,47:26.3,44.480595,-73.20147,28.75,83.75
16:47:27,47:27.3,44.480585,-73.20143667,28.75,83.75
16:47:28,47:28.3,44.48058667,-73.20140833,29,84.2
16:47:29,47:29.3,44.4806,-73.20139667,29,84.2
16:47:30,47:30.3,44.48061167,-73.20139,29,84.2
16:47:31,47:31.3,44.480615,-73.20137,29,84.2
16:47:32,47:32.3,44.48062167,-73.20136333,28.75,83.75
16:47:33,47:33.3,44.48063,-73.20135667,29,84.2
16:47:34,47:34.3,44.48063333,-73.201345,29,84.2
16:47:35,47:35.3,44.480635,-73.20133333,29,84.2
16:47:36,47:36.3,44.480635,-73.20132167,28,82.4
16:47:37,47:37.3,44.48063833,-73.201305,29,84.2
16:47:38,47:38.3,44.48064333,-73.20128667,29,84.2
16:47:39,47:39.3,44.48065167,-73.20127667,29,84.2
16:47:40,47:40.3,44.48065667,-73.201265,29,84.2
16:47:41,47:41.3,44.48065833,-73.20124667,29.25,84.65
16:47:42,47:42.3,44.48066167,-73.20123333,29.25,84.65
16:47:43,47:43.3,44.48066,-73.20121333,29.5,85.1
16:47:44,47:44.3,44.48065667,-73.20119667,29.5,85.1
16:47:45,47:45.3,44.48065667,-73.20118333,29.5,85.1
16:47:46,47:46.3,44.48066167,-73.20117167,29.5,85.1
16:47:47,47:47.3,44.48067,-73.20116333,29.5,85.1
16:47:48,47:48.3,44.480675,-73.20115333,29.25,84.65
16:47:49,47:49.3,44.48068,-73.20113833,29.25,84.65
16:47:50,47:50.3,44.48068333,-73.201125,29.25,84.65
16:47:51,47:51.3,44.48068667,-73.20111333,29,84.2
16:47:52,47:52.3,44.48068833,-73.20109333,29.5,85.1
16:47:53,47:53.3,44.48069,-73.20108167,29.5,85.1
16:47:54,47:54.3,44.48068833,-73.20106833,29.5,85.1
16:47:55,47:55.3,44.480705,-73.20107,29.5,85.1
16:47:56,47:56.3,44.480725,-73.20107,29.5,85.1
16:47:57,47:57.3,44.48072833,-73.20105667,29.5,85.1
16:47:58,47:58.3,44.48072833,-73.20104667,29.25,84.65
16:47:59,47:59.3,44.48073,-73.20103167,29.25,84.65
16:48:00,48:00.3,44.48073667,-73.20102,29.25,84.65
16:48:01,48:01.3,44.48074167,-73.20101167,29,84.2
16:48:02,48:02.3,44.48074333,-73.20099667,29,84.2
16:48:03,48:03.3,44.48073833,-73.20098,29.25,84.65
16:48:04,48:04.3,44.48073833,-73.20096333,29.25,84.65
16:48:05,48:05.3,44.48073833,-73.20094667,29.25,84.65
16:48:06,48:06.3,44.48073833,-73.20092667,28.5,83.3
16:48:07,48:07.3,44.48073667,-73.20091167,29.25,84.65
16:48:08,48:08.3,44.48073333,-73.2009,29.25,84.65
16:48:09,48:09.3,44.48073,-73.20089,29,84.2
16:48:10,48:10.3,44.48072667,-73.20087667,29.25,84.65
16:48:11,48:11.3,44.48072167,-73.20086,29.25,84.65
16:48:12,48:12.3,44.48071667,-73.20084667,29.25,84.65
16:48:13,48:13.3,44.48071,-73.20083167,29.25,84.65
16:48:14,48:14.3,44.480705,-73.20081833,28.75,83.75
16:48:15,48:15.3,44.480695,-73.20079333,29,84.2
16:48:16,48:16.3,44.48069167,-73.20077333,29,84.2
16:48:17,48:17.3,44.48068833,-73.20075333,28.75,83.75
16:48:18,48:18.3,44.480685,-73.20073,28.75,83.75
16:48:19,48:19.3,44.48067833,-73.20071167,28.5,83.3
16:48:20,48:20.3,44.48067667,-73.200695,28.5,83.3
16:48:21,48:21.3,44.48067167,-73.20067,28,82.4
16:48:22,48:22.3,44.48066833,-73.20064333,28,82.4
16:48:23,48:23.3,44.480665,-73.20061833,28,82.4
16:48:24,48:24.3,44.480665,-73.20059167,27.75,81.95
16:48:25,48:25.3,44.48066333,-73.200565,27.5,81.5
16:48:26,48:26.3,44.48066167,-73.20054167,27.5,81.5
16:48:27,48:27.3,44.48066167,-73.20052833,27.5,81.5
16:48:28,48:28.3,44.48065833,-73.20051167,27.5,81.5
16:48:29,48:29.3,44.480655,-73.20049667,27.5,81.5
16:48:30,48:30.3,44.48065333,-73.20048333,27.5,81.5
16:48:31,48:31.3,44.48065167,-73.20047,27.5,81.5
16:48:32,48:32.3,44.48065,-73.200455,27.75,81.95
16:48:33,48:33.3,44.48062167,-73.200405,27.75,81.95
16:48:34,48:34.3,44.480615,-73.20038333,28,82.4
16:48:35,48:35.3,44.48061667,-73.200365,28,82.4
16:48:36,48:36.3,44.48061667,-73.20035,27.25,81.05
16:48:37,48:37.3,44.48061,-73.200335,27.75,81.95
16:48:38,48:38.3,44.480605,-73.20031667,28,82.4
16:48:39,48:39.3,44.48060167,-73.20029833,28,82.4
16:48:40,48:40.3,44.48059667,-73.20028167,28.25,82.85
16:48:41,48:41.3,44.48058833,-73.20026,28,82.4
16:48:42,48:42.3,44.48058333,-73.20024167,28,82.4
16:48:43,48:43.3,44.48058,-73.200225,28,82.4
16:48:44,48:44.3,44.48057833,-73.20020667,28,82.4
16:48:45,48:45.3,44.48057667,-73.20018667,28,82.4
16:48:46,48:46.3,44.480575,-73.200165,28.25,82.85
16:48:47,48:47.3,44.480575,-73.20014833,28.25,82.85
16:48:48,48:48.3,44.48057833,-73.20013333,28.25,82.85
16:48:49,48:49.3,44.480575,-73.20011333,28.25,82.85
16:48:50,48:50.3,44.48057,-73.20009667,28,82.4
16:48:51,48:51.3,44.48056333,-73.200075,28,82.4
16:48:52,48:52.3,44.48056,-73.20005833,28,82.4
16:48:53,48:53.3,44.48055833,-73.200045,28,82.4
16:48:54,48:54.3,44.48055667,-73.20002667,28,82.4
16:48:55,48:55.3,44.48055333,-73.20000833,28,82.4
16:48:56,48:56.3,44.48055,-73.19999167,28,82.4
16:48:57,48:57.3,44.48055,-73.19997667,28.25,82.85
16:48:58,48:58.3,44.480555,-73.19996333,28.25,82.85
16:48:59,48:59.3,44.480555,-73.19993833,28.25,82.85
16:49:00,49:00.3,44.48054833,-73.19991833,28.25,82.85
16:49:01,49:01.3,44.480545,-73.19989333,28.25,82.85
16:49:02,49:02.3,44.480535,-73.19986833,28,82.4
16:49:03,49:03.3,44.48053,-73.19985,28,82.4
16:49:04,49:04.3,44.48052667,-73.199825,28,82.4
16:49:05,49:05.3,44.48051333,-73.19980167,27.75,81.95
16:49:06,49:06.3,44.48051167,-73.19978667,27.25,81.05
16:49:07,49:07.3,44.48050833,-73.19977167,27.75,81.95
16:49:08,49:08.3,44.48051,-73.19976167,27.75,81.95
16:49:09,49:09.3,44.48051333,-73.19975,28,82.4
16:49:10,49:10.3,44.48051333,-73.199735,28,82.4
16:49:11,49:11.3,44.48052333,-73.19972667,28,82.4
16:49:12,49:12.3,44.480525,-73.19971167,28,82.4
16:49:13,49:13.3,44.48052833,-73.199705,28,82.4
16:49:14,49:14.3,44.48053,-73.199695,28.25,82.85
16:49:15,49:15.3,44.48053333,-73.199685,28.25,82.85
16:49:16,49:16.3,44.48053833,-73.199675,28.25,82.85
16:49:17,49:17.3,44.48054167,-73.19965833,28.25,82.85
16:49:18,49:18.3,44.48054167,-73.19964167,28.25,82.85
16:49:19,49:19.3,44.48054333,-73.19962833,28.25,82.85
16:49:20,49:20.3,44.48054333,-73.199615,28.25,82.85
16:49:21,49:21.3,44.48053833,-73.19959333,28.5,83.3
16:49:22,49:22.3,44.48052833,-73.19957167,28.5,83.3
16:49:23,49:23.3,44.48052833,-73.19955667,28.5,83.3
16:49:24,49:24.3,44.48053167,-73.19954333,28.5,83.3
16:49:25,49:25.3,44.48052667,-73.19952,28.5,83.3
16:49:26,49:26.3,44.48052667,-73.19950167,28.5,83.3
16:49:27,49:27.3,44.48052833,-73.19949,28.75,83.75
16:49:28,49:28.3,44.48053,-73.199475,28.75,83.75
16:49:29,49:29.3,44.48052667,-73.19945667,27.5,81.5
16:49:30,49:30.3,44.48052333,-73.19944167,28.75,83.75
16:49:31,49:31.3,44.48051833,-73.19942667,28.75,83.75
16:49:32,49:32.3,44.480515,-73.19941333,28.75,83.75
16:49:33,49:33.3,44.48051333,-73.1994,28.5,83.3
16:49:34,49:34.3,44.48051167,-73.199385,28.5,83.3
16:49:35,49:35.3,44.48051333,-73.19937167,28.75,83.75
16:49:36,49:36.3,44.480515,-73.19936333,28.75,83.75
16:49:37,49:37.3,44.48051833,-73.19935167,28.75,83.75
16:49:38,49:38.3,44.48052,-73.19934,28.5,83.3
16:49:39,49:39.3,44.480525,-73.199325,28.5,83.3
16:49:40,49:40.3,44.48053,-73.199315,28.5,83.3
16:49:41,49:41.3,44.48053333,-73.19930333,28.25,82.85
16:49:42,49:42.3,44.480535,-73.199285,28.5,83.3
16:49:43,49:43.3,44.48054333,-73.19927333,28.25,82.85
16:49:44,49:44.3,44.480545,-73.19926167,28.5,83.3
16:49:45,49:45.3,44.48055,-73.19925333,28.25,82.85
16:49:46,49:46.3,44.48054833,-73.19924,28,82.4
16:49:47,49:47.3,44.48054833,-73.199225,27.75,81.95
16:49:48,49:48.3,44.480545,-73.19920833,27.5,81.5
16:49:49,49:49.3,44.48054667,-73.19919667,27.75,81.95
16:49:50,49:50.3,44.48055167,-73.19918333,27.75,81.95
16:49:51,49:51.3,44.48055667,-73.19917,27,80.6
16:49:52,49:52.3,44.48055833,-73.199155,26.25,79.25
16:49:53,49:53.3,44.48055667,-73.19913667,27.5,81.5
16:49:54,49:54.3,44.480555,-73.19911667,27.5,81.5
16:49:55,49:55.3,44.48056,-73.19910333,27.5,81.5
16:49:56,49:56.3,44.48056167,-73.19909167,27.5,81.5
16:49:57,49:57.3,44.48054333,-73.19906167,27.25,81.05
16:49:58,49:58.3,44.48054167,-73.19904667,27.5,81.5
16:49:59,49:59.3,44.48053833,-73.19903167,27.75,81.95
16:50:00,50:00.3,44.48054,-73.19901667,28,82.4
16:50:01,50:01.3,44.48054,-73.19900167,28,82.4
16:50:02,50:02.3,44.48054333,-73.198985,28,82.4
16:50:03,50:03.3,44.480545,-73.19897167,27.75,81.95
16:50:04,50:04.3,44.48054667,-73.19895667,28.25,82.85
16:50:05,50:05.3,44.48054667,-73.19894333,28.25,82.85
16:50:06,50:06.3,44.480545,-73.19892167,28,82.4
16:50:07,50:07.3,44.48054167,-73.19890167,28.75,83.75
16:50:08,50:08.3,44.480545,-73.198885,28.75,83.75
16:50:09,50:09.3,44.48055,-73.19887167,28.75,83.75
16:50:10,50:10.3,44.48055167,-73.19885833,28.25,82.85
16:50:11,50:11.3,44.48056167,-73.19885,28.25,82.85
16:50:12,50:12.3,44.48057,-73.19883833,28.25,82.85
16:50:13,50:13.3,44.48057833,-73.19882833,28,82.4
16:50:14,50:14.3,44.480585,-73.19881667,28.5,83.3
16:50:15,50:15.3,44.48059333,-73.19880167,28.5,83.3
16:50:16,50:16.3,44.4806,-73.19878333,28.5,83.3
